có những tính năng như sau:\n- Chip lõi kép Snapdragon S4 MSM8960 1,5GHz (công nghệ 28 nm)\n- RAM 1GB.\n- Kích thước 132.4 x 68.9 x 9.4 mm.\n- Nặng khoảng 135 gram.\n- Có khe cắm thẻ MicroSD, tối đa 32 GB (khuyên dùng Class 6).\n- Màn hình Super IPS, kích thước 4,8 inch, độ phân giải HD (800x1280), mật độ điểm ảnh khoảng 314 ppi. Độ sâu là 16 triệu màu. Cảm ứng đa chạm điện dung rất nhạy, đỗ trễ thấp.\n- Có khẻ cắm thẻ nhớ.\n- Hỗ trợ GSM, 3G, 3G+ và 4G đầy đủ.\n- Wi-Fi 802.11 a/b/g/n, Bluetooth 4.0, GPS có hỗ trợ aGPS.\n- Camera 8MP, đèn Flash kép, quay phim Full HD 1080p.\n- Có bộ lọc âm, chống ồn tốt.\n- xem truyền hình trực tuyến\n- Pin 2020 mAh.\n- vỏ máy được làm bằng chất liệu khá mới đó là bằng gốm,được tráng men, nên độ bóng của vỏ cao hơn rất nhiều nhựa thông thường\n- Ngoài ra trên máy cũng có sẵn trình điều khiển bằng giọng nói\n- Chiếc máy này, có lẽ hay nhất là khả năng cảm biến chuyển động. VD xem ở Thư viện, vẩy tay để chuyển ảnh, có cuộc gọi đến thì vẩy tay để nhận...\n
- Chip Intel Core i3-3217U đời mới nhất\n- Ram 4gb, ổ cứng 500Gb là quá ngon với giá tiền này.\n- Thiết kế đẹp\n,,,,,,,,,,,,,,,,,,
nghe nhạc hay & to\nPin trâu bò 1020mA\nchụp ảnh khá nét ^^\n,,,,,,,,,,,,,,,,,,,
Thiết kế gọn gàng. Nhiều lựa chọn vỏ thời trang. Nghe nhạc tốt. Hỗ trợ mạng xã hội.\n,,,,,,,,,,,,,,,,,,,
- Giá rất hợp lí\n- Kích cỡ máy nhỏ gọn : 124 x 55 x 54 mm\n- Trọng lượng khá nhẹ : 195g\n- Độ lớn màn hình(inch) : 2.7 inch\n- Độ dài tiêu cự (Focal Length) : 1.8mm - 102.6mm\n- Tự động lấy nét (AF)\n- Digital Zoom (Zoom số) : 1800x\n- Optical Zoom (Zoom quang) : 57x\n- Tốc độ ghi hình : 1/3-1/3500 sec\n- Bộ cảm biến hình ảnh (Image Sensor) : 1/8'' CCD\n- Có thể Chụp ảnh\n- Sử dụng được nhiều loại thẻ nhớ :\n• Secure Digital Card (SD)\n• Memory Stick Pro Duo(MPD)\n• Secure Digital High Capacity (SDHC)\n• Memory stick PRO-HG Duo\n• SD eXtended Capacity Card (SDXC)\n- Các cổng giao tiếp : • Composite (Video)\n• USB\n• AV output\n• DC In\n,,,,,,,,,,,,,,,,,,,
hinh thuc dep cau hinh cao, man hinh wa chuan\n,,,,,,,,,,,,,,,,,,
Nói chung con này mượt, giá tốt.\n,,,,,,,,,,,,,,,,,,
ban phim Qwerty phim de dang thao tac trong nhan tin va chat mail, phim 5 chieu duoc thay the bang cam ung giup thao tac de dang cho nguoi su dung. kha nang luot Wed tot cung la mot uu dien noi bat cua E72\n,,,,,,,,,,,,,,,,,,
Cấu hình cao\n,,,,,,,,,,,,,,,,,,,
- máy gọn nhẹ\n- có nhiều chức năng: chụp lọc màu...\n- có thể gắng adapter và xài lens được :\)\n- có bọc da tạo cảm giác hàng xịn. Điều mà 1100D không có.\n- màn hình xoay,,,,,,,,,,,,,,,,,,,
thiết kế đep.,,,,,,,,,,,,,,,,,,,
Hàng rẻ giá tốt, tính năng ko kém gì iPhone\n,,,,,,,,,,,,,,,,,,
- Thiết kế trang nhã, sành điệu...\n- Nhiều ứng dụng hay\n- Cấu hình cao...\n- Đẳng cấp\n,,,,,,,,,,,,,,,,,,
bàn phím rất êm và khít nhau nên thao tác rất dễ dàng, cả khi nhắn tin, gọi và sử dụng các chức năng khác.\nvới danh bạ chứa 1000 số lẫn danh bạ hình ảnh, ta có lưu được với một khối số điện thoại khổng lồ.\nnghe, gọi tốt.\ncó thể nghe đài fm, radio dễ dàng với phụ kiện tai nghe.\nâm thanh rõ to khi mở lớn không bị rè.\nchơi games, xem hình ảnh và video dễ dàng.\nnghe nhạc hay.\ncamera 2.0 mp, chụp trong điều kiện ánh sáng tốt cũng chấp nhận được, với zoom số 8x.\ncó thể gửi đi nhiều loại tin nhắn như: sms, mms, email,...\ndễ dàng thao tác trong menu settings.\ncó nhiều phương tiện giải trí trong menu media.\ncó nhiều chức năng hay như: báo thức, đồng hồ bấm giờ trong menu organiser.\nlên web dễ dàng.\nđàm thoại với chức năng ptt.\ncó thể mở rộng bộ nhớ bằng thẻ nhớ lên đến 2gb.\nmàn hình khá rộng, đến 2 inch, 16 triệu màu.\nthiết kế máy đẹp, mỏng nên có thể dễ dàng bỏ vào túi quần hay túi áo.\nthiết kế chắc chắn,bền với vỏ làm bằng kim loại thép không gỉ.\n,,,
máy khá đẹp ,trọng lượng nhẹ,màn hình cảm ứng,java,cấu hình không cao nhưng khá là rõ.\nâm lượng khi đeo tai phone rất to,phù hợp cho những bạn thích nghe nhạc.\nmáy có hỗ trợ tìm lại máy khi bị trộm mất bằng cách gửi số đt mà sim cắm vào máy sang một số khác nên bạn yên tâm nếu bị mất mà không biết số điện thoại kẻ trộm,từ đó bạn có thể tìm lại máy.xác suất khoảng 50%\n,,,,,,,,,,,,,
màn hình sắc nét, cảm ứng nhạy, cấu hình cao xử lý dữ liệu nhanh chóng...\n,,,,,,,,,,,,,,,,,
Tốc độ nhanh, mở các ứng dụng cực nhanh - Kết nối nhanh hơn, Wifi nhanh. - HĐH mới cũng có vài cải tiến so với E61i. - Giao diện đẹp, màn hính sáng - Bàn phím dễ sử dụng.\n,,,,,,,,,,,,,,,,
- Pin rất bền, xài cả 4G LTE và Wifi bạn vẫn có thể sử dụng máy được cả ngày.\n- Cho hình ảnh sắc nét tuyệt vời.\n- Màn hình lớn nhưng vô cùng sắc nét cho ta cảm giác mắt được an toàn\n- Hỗ trợ Windows Phone 8\n- Có nhiều tính năng giải trí cao cấp\n,,,,,,,,,,,,,,,,,,
Re tien,phu hop voi dan thu nhap thap\n,,,,,,,,,,,,,,,,,,
re\n,,,,,,,,,,,,,,,,,,,
- Động cơ mạnh mẽ, êm ái chất lượng ổn định.\n- Thiết kế đẹp phù hợp với điều kiện tải trong thành phố.\n- Xe nhập nguyên chiếc nên chất lượng tốt.\n- Đèn halogen siêu sáng.\n- Nội thất đẹp với nhiều phương tiện giải trí.\n,,,,,,,,,,,,,,,,,,
chất lượng tốt\n,,,,,,,,,,,,,,,,,,,
giá mềm, các tính năng tương đối đầy đủ, hiện đại, kiểu dáng thanh mảnh, trẻ trung\n,,,,,,,,,,,,,,,
- Giá rẻ\n- Hệ điều hành Windows phone\n- Hàng NOKIA quá ngon\n,,,,,,,,,,,,,,,,,,,
may thich hop cho nguoi moi biet dung vi no re vaben nua\n,,,,,,,,,,,,,,,,,,,
hình ảnh sắc nét, hệ điều hành cũng được, chụp ảnh net.\n,,,,,,,,,,,,,,,,,
- Camera 8.0 cho hình ảnh chụp và quay phim chất lượng tốt\n- Màn hình 3,9 iches thích hợp cho đọc báo lướt Web\n- Hình ảnh hiển thị tốt nhờ độ phân giải cao\n- Icon thiết kế đẹp mắt\n- Cảm ứng nhậy\n,,,,,,,,,,,,,,,,,,
cũng ngon đấy chứ, nhìn cũng đẹp\n,,,,,,,,,,,,,,,,,,
Máy bền, cảm ứng tốt, giá cả vừa tiền, nhiều App, chức năng Good, ổn định. dễ sử dung\n,,,,,,,,,,,,,,
cấu hình mạnh nên lướt web nhanh\nmàn hình cảm ứng nhạy\n,,,,,,,,,,,,,,,,,,,
Thiết kế thật sự ấn tượng, vừa đẹp vừa sang trọng vừa mạnh mẽ. Vỏ cứng chống trầy rất tốt. Chơi game cực đỉnh, màn hình rộng cọng với cảm ứng nhạy cộng với những game có sẵn rất hay. Lướt web rất nhanh, không cần bàn cãi\n,,,,,,,,,,,,,,,,
có nhiều ứng dụng hay.cải tiến mới, đặc biệt là chức năng NFC và là điện thoại windows phone thành công mới nhất của hãng\n,,,,,,,,,,,,,,,,,,
Giá rẻ\n- Giao diện Series 40 được làm mới trông đẹp hơn\n- Vi xử lý tốc độ cao (1GHz)\n- Hỗ trợ 2 SIM\n,,,,,,,,,,,,,,,,,,,
-Máy mỏng, thiết kế bằng vỏ nhôm nhìn sang trọng, đẹp, thẩm mỹ cao.\n-Webcam độ phân giải cao HD\n-Máy thuộc dòng doanh nhân tầm trung của HP nhưng giá rẻ, hiệu năng tốt\n,,,,,,,,,,,,,,,
Thiết kế đẹp, Nhiều tiện ích, lướt web nhanh, dễ sử dụng, Pin được, Camera độ phân giải tốt. Nhiều tính năng mà giá lại rẻ\n,,,,,,,,,,,,,,
-giá rẻ- phù hợp với những người thu nhập thấp và nhũng người lớn tuổi với những chức năng cơ bản không quá cầu kỳ nên việc sử dụng dễ dàng.\n-Chất lượng âm thanh đảm bảo, chữ viết rõ ràng dễ đọc.\n-tính năng quản lý thời gian cuộc gọi tiện lợi.\n-pin bền.\n,,,,,,,,,,,,,,,,,,
- Giá cả hợp lý cho 1 máy có bộ VXL core i3\n- Màn hình IPS hiển thị sắc nét, có kính chống xước Gorilla\n- Thiết kế đẹp và cầm vừa tay\n- Tốc độ xử lý khá\n,,,,,,,,,,,,,,,,,,
trình duyệt nhanh,thiết kế đẹp,chất lượng đảm bảo\n,,,,,,,,,,,,,,,,,
nhiều ứng dụng, lướt web rất nhanh và nghe nhạc chuẩn\n,,,,,,,,,,,,,,,,,,
lướt web nhanh,màng hình rỏ nét,chơi game tốt\n,,,,,,,,,,,,,,,,,
vẻ ngoài lịch lãm với những đường cong gợi cảm\n,,,,,,,,,,,,,,,,,,,
Đẹp\nBàn phím tốt\nChụp ảnh quay phim kết nối các kiểu tương đối khá so với mấy con Nokia khác\nS60v3FP2, chả biết mới hơn có j hơn ko\nPin lâu\nCó đèn pin sẵn mà ko phải cài thêm phần mềm =))\n,,,,,,,,,,,,,,,,,,
Màn hình rộng 3.5 inch, với màn hình 16k màu thích hợp cho việc xem phim\nĐồng thời cùng với sự phát triển của xã hội công việc đôi khi cần phải có chế độ camera đã được cải tiến so với I-phone 3g thì Iphone 4 là sự lựa chọn cho bạn\nVới kiểu dáng đẹp càng làm cho Iphone 4 thêm sang trọng\nVới camera trước là 2 mp thích hợp cho video call\nkho ứng dụng cực đỉnh\n,,,,,,,,,,,,,,,,,,
Màn hình 5 inch độ phân giải FullHD\nCấu hình mạnh\nCamera chụp hình đẹp\n,,,,,,,,,,,,,,,,,,,
- Màn hình đẹp\n- Cấu hình mạnh\n- Chụp hình đẹp\n,,,,,,,,,,,,,,,,,,,
Pin khỏe, kiểu dáng hầm hố, chịu nước tốt\nSóng khá ổn định\n,,,,,,,,,,,,,,,,,
đep, thuận tiện.\n,,,,,,,,,,,,,,,,,,
-Giá cả phù hợp\n-Tiện nghi cho doanh nhân\n,,,,,,,,,,,,,,,,,,,
Thiết kế:\nKhi thiết kế iPad, Apple đã sử dụng một bộ khung nguyên khối làm từ nhôm mềm, vật liệu mà họ vẫn dùng để chế tạo các máy tính Mac và iPhone 5.\nKhông như iPhone 5 xấu ở mặt đáy với những lỗ loa và microphone bất đối xứng thì iPad mini đã cải thiện được tình trạng đó do diện tích lớn hơn.\nDo máy nhỏ gọn mà Apple cũng sử dụng những nút bấm phù hợp với kích cỡ của nó, thậm chí là hơi nhỏ.\n-->Thử nghiệm thực tế cho thấy không chỉ giống độ phân giải mà tất cả các chi tiết kỹ thuật khác của iPad mini cũng rất giống với iPad 2 hơn là iPad 3.\n,,,,,,,,,,,,,,,,
Chụp ảnh 5 Megapixel, đèn flash Xeon, ống kính Carl Zeiss Tessar, kết nối với TV, nghe nhạc nhiều định dạng, jack tai nghe 3.5\nchoi game tot ,ho tro wifi\n,,,,,,,,,,,,,
Màn hình cảm ứng tốt, màu sắc đa dạng,\nỨng dụng cũng khá nhiều\n,,,,,,,,,,,,,,,,,
khỏe\n,,,,,,,,,,,,,,,,,,,
chụp/quay từ xa với độ nét rất cao, giá thành cũng không quá cao cho lắm,\nkiểu dáng và mãu sắc máy rất thik hợp cho những người săn ảnh.\nĐộ phân giải màn hình là 3.0 inch\nĐộ phân giải ảnh là 4288 x 3216 rất thik hợp chụp những bức ảnh sinh nhật và du lịch.\n,,,,,,,,,,,,,,,,,
Màn hình 3.8\ vừa đủ trong lòng bàn tay của chị em. Với CPU 1Ghz và 768Mb ram đủ chạy những tác vụ cần thiết,,,,,,,,,,,,,,,,,,,
Thiết kế bắt mắt, với chức năng như vậy phù hợp với giá tiền.Nokia rất bền dù là dòng điện thoại cảm ứng.Tại mình đang xài bị rớt nhiều rồi nhưng vẫn không sao, pin khoẻ, loa ngoài đàm thoại rõ ràng.\n,,,,,,,,,,,,,,,,
Phong cách lịch lãm , hình ảnh sắc nét\n,,,,,,,,,,,,,,,,,,
- kiểu dáng đẹp, hợp thời trang\n_ Sử dụng tiện lợi.\n_ Nhiều chức năng\n_ Pin tốt\n_ chụp hình nét, thích hợp cho phái nữ\n_ rất tốt, giá hợp lý.\n_ thiết kế đẹp, cấu hình tốt\n_ nói cung tốt.\n,,,,,,,,,,,,,,,
bộ vi xử lý ok\n,,,,,,,,,,,,,,,,,,,
không phải nói nữa, cấu hình tạm được, giá rẻ, phù hợp cho những người là sinh viên để trải nghiệm công nghệ androi\n,,,,,,,,,,,,,,,,
Giá rẻ, phù hợp với sinh viên,phù hợp với người thu nhập trung bình\n,,,,,,,,,,,,,,,,,
- Xe kiểu dáng thể thao\n- Khả năng tăng tốc cao\n- Nghe tiếng máy nổ mà nghiền\n,,,,,,,,,,,,,,,,,,,
cảm ứng nhạy ,chụp anh sắc nét, giao diện mượt mà ,bộ nhớ trong 8gb giúp lưu trữ nhiều file mà không cần đến thẻ nhớ .wifi rất tốt ,3G và GPS cũng tạm chấp nhận được\n,,,,,,,,,,,,,,,
giả rẻ, tốn ít xăng\n,,,,,,,,,,,,,,,,,,
-kiểu dáng thê thao,giá khá mềm so với NV hay AB\n-ít hao xăng hơn Novou nhưng vẫn đảm bảo sức mạnh với máy 125cc\n-máy chạy càng nóng càng bốc\n-khả năng tăng tốc tốt\n-cốp đẻ đồ rộng,để vừa 2 cái mũ bảo hiểm nửa đầu\n-không bị làm giá như xe honda\n,,,,,,,,,,,,,,,,,
- kết nhất là máy này chụp ảnh rất đẹp, ảnh sắc nét, màu ảnh tươi sáng\n- dùng hệ điều hành Android, hỗ trợ nhiều ứng dụng, phục vụ tốt cho công việc cũng như giải trí\n,,,,,,,,,,,,,,,
Giá hợp lý pin tốt\nCảm giác đầu tiên khi cầm em nó là sự chắc chắn, cứng cáp không thua kém bất kỳ thiết bị của các hãng nổi tiếng\n- Được trang bị tấm nền IPS cùng độ phân giải HD, hiển thị rất rực rỡ và ưa nhìn, ông nghệ IPS là cho góc nhìn rộng và hiển thị rất tốt dưới nắng\n- Được trang bị chip xử lý lõi kép xung nhịp 1,5GHz của Qualcomm cùng RAM 1GB, A840 thỏa mãn mọi nhu cầu sử dụng\n- Giao diện máy rất mượt với nhiều tùy chọn\n,,,,,,,,,,,,,,
BlackBerry Bold nổi bật và sang trong với bề mặt hoàn toàn là màu đen, có viền mạ crôm, nắp lưng máy là một lớp giả da, camera 2 MegapixelCamera 2 Megapixel cho phép quay phim, zoom kỹ thuật số 5x hỗ trợ đèn flash. Dưới một vẻ ngoài đẹp mắt, BlackBerry Bold chứa đựng bộ vi xử lý 624 MHz Marvell Tavor PXA930, bộ nhớ trong có dung lượng 1GB. Thêm vào đó, Bold cho phép cắm thẻ nhớ ngoài microSD/SDHC, hỗ trợ các tính năng điện thoại, e-mail, tin nhắn, quản lý và trình duyệt. BlackBerry Bold hỗ trợ mạnh các tính năng duyệt web, nhận gửi e-mai\n,,,,,,,
Màn hình độ nét cao, cảm ứng nhiệt, chụp ảnh và quay phim chất lượng tốt, khá rõ. Bộ nhớ trong 8gb là quá đủ để dùng nếu chỉ quay phim chụp ảnh trong các even, kiểu dáng lịch sự sang trọng, dùng được trong giao lưu quan hệ. Nhìn chung là khá ổn.\n,,,,,,,,,,,,,,
Cấu hình mạnh, dễ dàng chạy các ứng dụng đồ họa một cách mượt mà, chơi game tốt. Máy chạy êm, mát lạnh khi sử dụng ở chế độ thường. sở hữu bộ loa 2.0 hỗ trợ công nghệ âm thanh Waves MaxxAudio 4.0, thiết kế mặt loa hướng xuống dưới tạo hiệu ứng cộng hưởng giúp âm thanh lan tỏa tốt hơn trên mỗi ứng dụng, bao gồm cả âm nhạc, phim ảnh hay chơi game.\n,,,,,,,,,,,,,
- Nhỏ, gọn, dùng rất bền\n- Âm thanh to và rõ\n,,,,,,,,,,,,,,,,,
nhỏ gọn, pin khỏe,độ phân giải cao\n,,,,,,,,,,,,,,,,,
cảm ứng mượt hỗ trợ nhiều ứng dụng khi jb chụp ảnh đẹp giá hợp lí vừa túi tiền\n,,,,,,,,,,,,,,,,,,,
- Màn hình to, mặt kính chống xước chắc chắn,\n- Thiết kế đẹp\n,,,,,,,,,,,,,,,,,
giá cả hợp lý\n,,,,,,,,,,,,,,,,,,,
CPU và RAM khá tốt, đáp ứng xử lý đa nhiệm ổn, giá rẻ\n,,,,,,,,,,,,,,,,,
máy hình dáng đẹp,thời trang,chạy bền bỉ,cấu hình khá cao,phù hợp với người có đòi hỏi cấu hình cao,và các game thủ\n,,,,,,,,,,,,,,
Nhiều tính năng mới và hữu ích thân thiện vs người sử dụng. Chạy mượt, k bị giật hay lag, lướt web và chạy game đồ hoạ tổt, Camera tốt\n,,,,,,,,,,,,,,,,
Màu sắc đẹp, mẫu mã đẹp, giá cả cạnh tranh.\n,,,,,,,,,,,,,,,,,
Thiết kế gọn gàng, thời trang, chất liệu cao cấp.\nMàn hình 6 inch, chất lượng full HD," góc nhìn rộng.\nCấu hình thuộc Top \khủng\"" chip bốn nhân snapdragon 800 cho hiệu suất vượt trội.\nPin 3400mAh có thời lượng tốt.\nCamera 20MP cho chất lượng hình ảnh tuyệt vời.\n""",,,,,,,,,,,,,,,
khá nhẹ, đầy đủ ứng dụng, truy cập web cũng nhanh tương đối\n,,,,,,,,,,,,,,,,,
chụp nét\n,,,,,,,,,,,,,,,,,,,
Với 4 triệu 500k mà zoom 10x nhé, cảm biến CMOS này + độ mở ống kính lớn giúp ảnh chụp cực đẹp dù là ở cụ li xa.\n,,,,,,,,,,,,,,,,,,
lướt web nhanh, màn hình xem nét, choi game load nhanh\n,,,,,,,,,,,,,,,,,
Màn hình kích thước lớn có thể được cho vừa là ưu điểm vừa là nhược điểm của Galaxy Note.\n\n- Màn hình có độ phân giải cao\n\n- Kiểu dáng sang trọng lịch sự\n\n- Bút S-pen rất hữu ích vị\n\n- Tốc độ xử lý nhanh\n\n- Pin dung lượng cao\n,,,,,,,,,,,,,,,,,,,
Máy đẹp, giá cả hợp túi tiền, Camera 12M tốt quá rồi còn gì\n,,,,,,,,,,,,,,,,,
màu sắc hiện đại cấu hình khá cao. với bộ nhớ trong 16gb và ram 1gb là cho tốc độ sử lý của phiên bản này quá mượt\n,,,,,,,,,,,,,,,,,,,
Động cơ rất mạnh, đi đường trường với tốc độ cao xe rất êm và ngọt. Xe ít hao xăng hơn những xe tay ga cùng giá. Khi xe đạt dc vận tốc 40km/h thì khả năng tăng tốc là rất tốt.\n,,,,,,,,,,,,,,,,,,
- Màng hình sáng đẹp, độ phân giải khá cao\n- Độ chắc chắn: rất cứng tay\n- Âm thanh: loa trầm ấm, nghe bass hay\n- Video: xem phim tốt, hình ảnh đẹp\n- Camera 2.0 tạm ổn\n- wifi, 3g tiện lợi, tốc độ khá nhanh, xem phim youtube.com ổn, không giật\n- Bộ nhớ trong 1gb, trong đó dùng để cài đặt ứng dụng khoảng 12x MB,\n- Đọc ebook, file pdf, exel, work, ppt, ... tốt\n- Hổ trợ soạn thảo văn bản bằng phần mêm doccument to go rất tốt\n,,,,,
